index,name,score,type,stars,time,thumb,country,runtime,company,first_week_box_office,total_box_office
23,神战：权力之眼,8.5,动作／冒险／奇幻,杰拉德·巴特勒／尼古拉·科斯特-瓦尔道／布兰顿·思怀兹,2016-03-11,https://p0.pipi.cn/mmdb/d2dad5927e10fa71f70faf71ef210d9021967.jpg?imageView2/1/w/218/h/300,美国 ,128,美国顶峰娱乐影片公司,13020,23496
24,铁道飞虎,8.5,剧情／喜剧／动作,成龙／黄子韬／房祖名,2016-12-23,https://p0.pipi.cn/mmdb/d2dad592b12f2aecd87e12a73c90e8aa2317b.jpg?imageView2/1/w/218/h/300,中国大陆 ,123,上海电影（集团）有限公司,21708,69929
25,纽约的一个雨天,8.5,爱情／剧情,提莫西·查拉梅／艾丽·范宁／赛琳娜·戈麦斯,2022-02-25 18:00,https://p0.pipi.cn/mmdb/25bfd68d807ddd3139d236b1ed85aa7743190.jpg?imageView2/1/w/218/h/300,美国 ,92,美国格拉维耶电影公司,627,1270
26,泰山归来：险战丛林,8.5,动作／冒险／战争,亚历山大·斯卡斯加德／玛歌特·罗比／克里斯托弗·沃尔兹,2016-07-19,https://p0.pipi.cn/mmdb/d2dad5927e10fa51ba8077c45b40104210cd8.jpg?imageView2/1/w/218/h/300,美国 ,109,Riche/Ludwig制作公司,18304,30538
27,龙珠超：超级人造人,8.5,动画／动作／冒险,野泽雅子／古川登志夫／久川绫,2023-01-06 09:00,https://p0.pipi.cn/mmdb/fb73868d338e7a5bf17df5484e904fef455b4.jpg?imageView2/1/w/218/h/300,日本 ,100,日本东映动画株式会社,594,1115
28,了不起的夜晚,8.5,喜剧／惊悚,范丞丞／蒋龙／蒋易,2023-03-31 18:00,https://p0.pipi.cn/mmdb/fb73869a2c95bf57e22ff7de2c9da9ea2c933.jpg?imageView2/1/w/218/h/300,中国大陆 ,108,麦特影业（湖北）有限公司,2550,4690
29,海绵宝宝,8.5,喜剧／动画／冒险,汤姆·肯尼／比尔·法格巴克／劳伦斯先生,2015-12-01,https://p0.pipi.cn/mmdb/d2dad592b12f2ac7ed07acae77b1eed4221de.jpg?imageView2/1/w/218/h/300,美国 ,92,联合浮游生物影业,3309,5667
30,猪猪侠大电影·恐龙日记,8.5,儿童／动画,陆双／黄静涵／刘禹歌,2021-05-01,https://p0.pipi.cn/mmdb/d2dad5927a387aecd8537c9339eead14216ac.jpg?imageView2/1/w/218/h/300,中国大陆 ,83,广东咏声动漫股份有限公司,2610,7932
1,超级快递,8.5,喜剧／动作,陈赫／宋智孝／大卫·贝尔,2016-12-02,https://p0.pipi.cn/mmdb/d2dad5927e10fa06d6030ccaec74d9266b277.jpg?imageView2/1/w/218/h/300,中国大陆 ,90,上海基美影业股份有限公司,2863,6185
2,淘气大侦探,8.5,剧情／动画／冒险,约翰尼·德普／詹姆斯·麦卡沃伊／艾米莉·布朗特,2018-07-20,https://p0.pipi.cn/mmdb/d2dad5927e10fae7aae7aac13912f1361b2e5.jpg?imageView2/1/w/218/h/300,美国 ,86,美国米高梅影片公司,701,1041
3,只有芸知道,8.5,剧情／爱情,黄轩／杨采钰／徐帆,2019-12-20,https://p0.pipi.cn/mmdb/d2dad5927a30e1339e230fa08dd2546d1340c.jpg?imageView2/1/w/218/h/300,中国大陆 ,132,浙江东阳美拉传媒有限公司,6941,15970
4,太空旅客,8.5,爱情／冒险／科幻,詹妮弗·劳伦斯／克里斯·帕拉特／麦克·辛,2017-01-13,https://p0.pipi.cn/mmdb/d2dad5927e10fa51baddd2ea87319df6b5f2e.jpg?imageView2/1/w/218/h/300,美国 ,118,美国原创影片公司,12845,31385
5,陆垚知马俐,8.5,喜剧／爱情,包贝尔／宋佳／朱亚文,2016-07-15,https://p0.pipi.cn/mmdb/d2dad5927e10fa2ff7339e621a1d669124c96.jpg?imageView2/1/w/218/h/300,中国大陆 ,107,宸铭影业（上海）有限公司,10621,19168
6,二手杰作,8.5,剧情／喜剧,于和伟／郭麒麟／倪虹洁,2023-10-27 18:00,https://p0.pipi.cn/mmdb/fb738651b532ff0e133ba33fb8cff00145aa4.jpg?imageView2/1/w/218/h/300,中国大陆 ,114,坏猴子（上海）文化传播有限公司,3916,11567
7,冰雪女王3：火与冰,8.5,喜剧／动画／冒险,杰森·格里菲斯／劳里·海梅斯／迪·布拉雷·贝克尔,2018-04-05,https://p0.pipi.cn/mmdb/d2dad5927e10fa0faf2c95ddff1df6d60f025.jpg?imageView2/1/w/218/h/300,俄罗斯 ,90,俄罗斯威扎特动画公司,4317,7423
8,铤而走险,8.5,剧情／犯罪／动作,大鹏／欧豪／李梦,2019-08-30,https://p0.pipi.cn/mmdb/d2dad5925370faddd2b12d4b8eb3391a35130.jpg?imageView2/1/w/218/h/300,中国大陆 ,103,黑蚂蚁（上海）影业有限公司,2998,4428
9,武汉日夜,8.5,纪录片,田定远／孟宪明／杨莉,2021-01-22,https://p0.pipi.cn/mmdb/d2dad5927a302f9ab4300bcd2d12f841595b0.jpg?imageView2/1/w/218/h/300,中国大陆 ,95,电影频道节目中心(摄制),1505,2430
10,非常父子档,8.5,喜剧／爱情／家庭,李治廷／金荷娜／文梅森,2016-11-04,https://p0.pipi.cn/mmdb/d2dad533c7ec69e7aab12dd453702e8ed5765?imageView2/1/w/218/h/300,中国大陆 ,99,河南电影电视制作集团有限公司,516,723
11,驴得水,8.5,剧情／喜剧,任素汐／大力／刘帅良,2016-10-28,https://p0.pipi.cn/mmdb/d2dad59206d0fa300b02ffdf5398e86199ca7.jpg?imageView2/1/w/218/h/300,中国大陆 ,111,北京斯立文化传播有限公司,5829,17277
12,蜡笔小新：梦境世界大突击,8.5,喜剧／动画,矢岛晶子／楢桥 美纪／藤原启治,2016-11-04,https://p0.pipi.cn/mmdb/d2dad5927e10fa7a350fafcac1fb560876ddf.jpg?imageView2/1/w/218/h/300,日本 ,97,ADK,1644,2243
13,巴霍巴利王：开端,8.5,剧情／动作／奇幻,帕拉巴斯／拉纳·达格巴帝／安努舒卡·谢蒂,2016-07-22,https://p0.pipi.cn/mmdb/d2dad5927e10fa92358d333102243c1ed16dc.jpg?imageView2/1/w/218/h/300,印度 ,159,印度阿卡媒体公司,412,745
14,追凶者也,8.5,剧情／喜剧／犯罪,刘烨／张译／段博文,2016-09-14,https://p0.pipi.cn/mmdb/d2dad5927e10fa92351789dec920c16b49982.jpg?imageView2/1/w/218/h/300,中国大陆 ,113,万达影视传媒有限公司,7834,13563
15,爱猫之城,8.5,家庭／纪录片,布朗特·乌斯塔曼／小狮子／本古,2018-09-22,https://p0.pipi.cn/mmdb/d2dad5925379238d33af330ca7ece72c07ca5.jpg?imageView2/1/w/218/h/300,"土耳其,美国 ",79,土耳其曼塔电影广告有限公司,116,282
16,四月女友,8.5,爱情／剧情,佐藤健／长泽雅美／森七菜,2024-05-18 08:00,https://p0.pipi.cn/mmdb/54ecde87f2a9238ea3be127f09b27e6e86f8d.jpg?imageView2/1/w/218/h/300,日本 ,108,日本东宝株式会社,195,295
17,完美陌生人,8.5,剧情,吉塞培·巴蒂斯通／安娜·福列塔／马可·贾利尼,2018-05-25,https://p0.pipi.cn/mmdb/d2dad59206d51b11e5c696de4a65650598e27.jpg?imageView2/1/w/218/h/300,意大利 ,96,意大利美杜莎电影公司,1841,5352
18,第七个小矮人,8.5,喜剧／动画／冒险,奥托·瓦尔克斯／Mirco Nontschew／Boris Aljinovic,2018-06-16,https://p0.pipi.cn/mmdb/d2dad592b12f2a39ddcf3efa5b1d1085a99cf.jpg?imageView2/1/w/218/h/300,德国 ,88,德国动画电影电视制作有限公司,1233,2549
19,昆塔：反转星球,8.5,动画／科幻,李正翔／洪海天／陶典,2017-10-01,https://p0.pipi.cn/mmdb/d2dad592b12f2a11e5c9fd4dfa17c9d3d36ca.jpg?imageView2/1/w/218/h/300,中国大陆 ,85,浙江博采传媒有限公司,798,5065
20,罗宾汉：起源,8.5,动作／冒险,塔伦·埃格顿／杰米·福克斯／本·门德尔松,2019-12-27,https://p0.pipi.cn/mmdb/d2dad5927e10fa0faf0e138eb5011edd17592.jpg?imageView2/1/w/218/h/300,"英国,美国 ",116,英国RHO影片公司,361,452
21,未来的未来,8.5,动画／奇幻／家庭,上白石萌歌／黑木华／星野源,2020-11-06,https://p0.pipi.cn/mmdb/d2dad59253751bd23cd23cb6a371f12ef9c25.jpg?imageView2/1/w/218/h/300,日本 ,100,Studio Chizu,810,999
22,帝企鹅日记2：召唤,8.5,纪录片,朗贝尔·维尔森／皮弗／托马斯·阿克达,2018-10-12,https://p0.pipi.cn/mmdb/d2dad59206d51bd2368d33b91ae79ec4779da.jpg?imageView2/1/w/218/h/300,法国 ,77,法国十字镐影视公司,383,569
23,汪星卧底,8.5,剧情／喜剧,威尔·阿奈特／娜塔莎·雷昂／卢达·克里斯,2018-07-20,https://p0.pipi.cn/mmdb/d2dad592e7a06dd23c5bf1e93e496656a2b71.jpg?imageView2/1/w/218/h/300,美国 ,92,美国环球之路娱乐公司,821,1499
24,原谅他77次,8.5,爱情,蔡卓妍／周柏豪／钟欣潼,2017-06-23,https://p0.pipi.cn/mmdb/d2dad592030b129257d23c94af9b9a360a5d8.jpg?imageView2/1/w/218/h/300,中国香港 ,97,英皇影业有限公司（中国香港）,1488,7545
25,厕所英雄,8.5,剧情／爱情,阿克谢·库玛尔／布米·佩德卡尔／阿努潘·凯尔,2018-06-08,https://p0.pipi.cn/mmdb/d2dad59253751bb5357a3506dc61336557a59.jpg?imageView2/1/w/218/h/300,印度 ,155,印度维亚康姆18影业,5859,9461
26,生存家族,8.5,剧情／喜剧／家庭,小日向文世／深津绘里／泉泽祐希,2018-06-22,https://p0.pipi.cn/mmdb/d2dad592030c7eddd2e5bc59b18dc09ca0d56.jpg?imageView2/1/w/218/h/300,日本 ,117,日本富士电视台,604,1141
27,黄金花,8.5,剧情／爱情／家庭,毛舜筠／凌文龙／吕良伟,2018-04-28,https://p0.pipi.cn/mmdb/d2dad592030807d7c302ffe772ad1f9ca0fab.jpg?imageView2/1/w/218/h/300,中国大陆 ,95,本地制作有限公司（中国香港）,57,151
28,乐高大电影2,8.5,动画／冒险／动作,克里斯·帕拉特／伊丽莎白·班克斯／威尔·阿奈特,2019-03-22,https://p0.pipi.cn/mmdb/d2dad5927e10fa51ba9235ffd76815bd8f32f.jpg?imageView2/1/w/218/h/300,美国 ,107,美国华纳兄弟影片公司,1544,1844
29,魔弦传说,8.5,动画／奇幻／冒险,阿特·帕金森／马修·麦康纳／查理兹·塞隆,2017-01-13,https://p0.pipi.cn/mmdb/d2dad592b12f2a80777a35677c8fbcd4c64d5.jpg?imageView2/1/w/218/h/300,美国 ,102,美国焦点影业,6,4401
1,乐高蝙蝠侠大电影,8.5,喜剧／动画／动作,威尔·阿奈特／扎克·加利费安纳基斯／迈克尔·塞拉,2017-03-03,https://p0.pipi.cn/mmdb/d2dad5927e10fa5bf17df5e576c93de72c312.jpg?imageView2/1/w/218/h/300,美国 ,105,美国华纳兄弟影片公司,2455,4199
2,不惧风暴,8.5,动作／冒险／剧情,理查德·阿米蒂奇／维恩·卡里斯／马特·沃尔什,2014-09-12,https://p0.pipi.cn/mmdb/d2dad592b125bf9257d236386a91c9138c9ce.webp?imageView2/1/w/218/h/300,美国 ,89,Village,4833,11024
3,平原上的夏洛克,8.5,喜剧／悬疑／剧情,徐朝英／张占义／宿树河,2019-11-29,https://p0.pipi.cn/mmdb/d2dad592537e7a0faf8077d2d8fa812deadd3.jpg?imageView2/1/w/218/h/300,中国大陆 ,98,北京京西文化旅游股份有限公司,507,944
4,我是哪吒,8.5,动画／冒险／奇幻,陶典／韩娇娇／刘垚,2016-10-01,https://p0.pipi.cn/mmdb/d2dad5927e10fa8077e5bc35bb2583de7d341.jpg?imageView2/1/w/218/h/300,中国大陆 ,90,苏州智杰多媒体有限公司(摄制),560,1017
5,那些女人,8.5,剧情,何赛飞／殷桃／谢林彤,2018-09-03,https://p0.pipi.cn/mmdb/d2dad5927e10fa92357df5b2e76b7b852b857.jpg?imageView2/1/w/218/h/300,中国大陆 ,114,南通广播电视台,462,496
6,小悟空,8.5,喜剧／动画／冒险,杨天翔／郭政建／张遥函,2018-07-14,https://p0.pipi.cn/mmdb/d2dad592e7a0e1f0ee39ddb4bd2396256eed0.jpg?imageView2/1/w/218/h/300,中国大陆 ,85,北京快乐新升文化传播有限公司(摄制),581,881
7,萌宠特工队,8.5,动画／冒险,Erik Borner／亚历桑德娜·内尔德尔／阿克西尔·普拉尔,2019-11-15,https://p0.pipi.cn/mmdb/d2dad592537807230f5015308334e153dbe70.jpg?imageView2/1/w/218/h/300,德国 ,93,德国斯科帕斯动画工作室,773,851
8,喜马拉雅天梯,8.5,纪录片,索朗多吉／普布顿珠／次仁多布杰,2015-10-16,https://p0.pipi.cn/mmdb/d2dad5927e10fa2ff7300b8a52754befe6b2b.jpg?imageView2/1/w/218/h/300,中国大陆 ,88,杭州潜影文化创意有限公司,244,1154
9,刺猬小子之天生我刺,8.5,喜剧／动画／冒险,刘潮／苏尚卿／汤水雨,2016-07-22,https://p0.pipi.cn/mmdb/d2dad592b12f2a7a3587a9d54eda865c3fd47.jpg?imageView2/1/w/218/h/300,中国大陆 ,94,北京聚合影联文化传媒有限公司,612,817
10,金龟子,8.5,动画／冒险／家庭,刘纯燕／杨晨／王宁,2018-02-02,https://p0.pipi.cn/mmdb/d2dad592537923b86011e5af82020f2c67b51.jpg?imageView2/1/w/218/h/300,中国大陆 ,77,北京其卡通弘文化传播有限公司,1090,2782
11,森林奇缘,8.5,喜剧／动画／家庭,Aleksey Zavgorodniy／娜迪亚·多洛菲娃／Yevhen Malukha,2019-01-18,https://p0.pipi.cn/mmdb/d2dad592e7ae7a338f300bc99888b56b6b26a.jpg?imageView2/1/w/218/h/300,乌克兰 ,91,乌克兰动画校友工作室,335,798
12,大卫贝肯之倒霉特工熊,8.5,喜剧／动画／家庭／冒险,汤水雨／徐佳琦／杨默,2017-01-13,https://p0.pipi.cn/mmdb/d2dad59253751bc6963ba3e31ab46082c74b5.jpg?imageView2/1/w/218/h/300,中国大陆 ,86,霍尔果斯鑫岳影视传媒有限公司,4311,12614
13,隧道尽头,8.5,犯罪／悬疑,莱昂纳多·斯巴拉格利亚／克拉拉·拉高／Uma Salduende,2019-07-25,https://p0.pipi.cn/mmdb/d2dad592e7a02fe7aa5bf166990fcdacea419.jpg?imageView2/1/w/218/h/300,"西班牙,阿根廷 ",120,西班牙托纳索电影股份有限公司,499,815
14,潜艇总动员5：时光宝盒,8.5,喜剧／动画／冒险,范楚绒／洪海天／谢元真,2015-05-29,https://p0.pipi.cn/mmdb/fb738671b53f2ac7ed51ba752ac68890b7867.jpg?imageView2/1/w/218/h/300,中国大陆 ,75,深圳市环球数码影视文化有限公司,1466,4706
15,超能龙骑侠,8.5,动画／冒险／科幻,山新／乔诗语／李姗姗,2017-01-13,https://p0.pipi.cn/mmdb/d2dad5927e10fa57e2f0ee31269949506ec8d.jpg?imageView2/1/w/218/h/300,中国大陆 ,86,恒大影视文化有限公司,170,307
16,万湖会议,8.5,剧情／历史／战争,菲利普·霍奇迈尔／约翰尼斯·艾麦亚／马克西米连·布鲁克纳,2023-06-09,https://p0.pipi.cn/mmdb/fb73867151bf2a923516bd7d596fffe7c7787.jpg?imageView2/1/w/218/h/300,德国 ,112,德国康斯坦丁电视台,36,105
17,光,8.5,剧情／家庭,庄仲维／张顺源／陈子颖,2020-11-06,https://p0.pipi.cn/mmdb/d2dad592537c6971f7e5bc9ada6e2d827b505.jpg?imageView2/1/w/218/h/300,中国大陆 ,89,马来西亚MM2娱乐公司,259,338
18,托马斯大电影之了不起的比赛,8.5,动画／家庭,大卫·拜德拉／奥莉薇娅·柯尔曼／蒂娜·德赛,2017-09-22,https://p0.pipi.cn/mmdb/d2dad592030c7e51ba06d6d955b50f206e9dc.jpg?imageView2/1/w/218/h/300,英国 ,81,英国Hit娱乐公司,1113,2144
19,蓝精灵2,8.5,喜剧,尼尔·帕特里克·哈里斯／凯蒂·派瑞／乔纳森·温特斯,2013-09-12,https://p0.pipi.cn/mmdb/d2dad592b125bfc9fdb12dfbdd251ddb39037.webp?imageView2/1/w/218/h/300,美国 ,105,美国哥伦比亚影片公司,6240,13797
20,唬胆特工,8.5,动作／喜剧／犯罪,凯文·哈特／伍迪·哈里森／凯莉·库柯,2022-12-23 09:00,https://p0.pipi.cn/mmdb/25bfd62f2ff2ff51ba8d33a2091d406cf8a0f.jpg?imageView2/1/w/218/h/300,美国 ,110,美国哥伦比亚影片公司,64,320
21,火海凌云,8.5,剧情／惊悚／冒险／灾难,丹尼拉·科兹洛夫斯基／弗拉基米尔·马什科夫／阿格尼·格鲁迪特,2016-08-19,https://p0.pipi.cn/mmdb/d2dad5927e10fad2360e135e7239ee22f4e74.jpg?imageView2/1/w/218/h/300,俄罗斯 ,123,俄罗斯中央合作伙伴公司,2528,3076
22,赛尔号大电影4：圣魔之战,8.5,剧情／动画／家庭／冒险,杨欧／张安琪／樊俊航,2014-07-10,https://p0.pipi.cn/mmdb/d2dad592b125bf50c8ecd8a5dda978940ed6b.jpg?imageView2/1/w/218/h/300,中国大陆 ,95,上海淘米动画有限公司,3949,6218
23,迷你特工队之拯救恐龙王,8.5,动画,李胜／乔可莉／杨恒,2021-11-27,https://p0.pipi.cn/mmdb/d2dad5927a39ab39dd39ddb6708318b9ce6b6.jpg?imageView2/1/w/218/h/300,中国大陆 ,80,上海泰地文化传播有限公司,828,2389
24,热气球飞行家,8.5,冒险／动作,埃迪·雷德梅恩／菲丽希缇·琼斯／希米什·帕特尔,2020-11-13,https://p0.pipi.cn/mmdb/d2dad5925372ff87a9501583d6a5c60502882.jpg?imageView2/1/w/218/h/300,"美国,英国 ",101,英国爆米花风暴制片公司,1362,2115
25,奇怪的袜子精灵,8.5,动画／冒险／奇幻／家庭,克里斯托弗哈德克／马瑞克·塔西里克／斯坦尼斯拉夫·辛杜卡,2018-08-24,https://p0.pipi.cn/mmdb/d2dad592e7ae7aecd87a3577b1a60de527316.jpg?imageView2/1/w/218/h/300,捷克 ,86,Studio Bratrivtritu（捷克）,79,108
26,单身日记：好孕来袭,8.5,喜剧／爱情,蕾妮·齐薇格／科林·费斯／帕特里克·德姆西,2017-01-01,https://p0.pipi.cn/mmdb/d2dad5927e10faf2aaaf3322fff08db860b30.jpg?imageView2/1/w/218/h/300,英国 ,118,美国环球影片公司,169,550
27,暹罗决：九神战甲,8.5,动画／动作／奇幻,卡诺查·曼雅德昂／杜江／萨维提·苏提查农,2018-06-29,https://p0.pipi.cn/mmdb/d2dad592537923cf3eddd2ada36c0da70dd2a.jpg?imageView2/1/w/218/h/300,泰国 ,104,泰国精品形式影业,186,254
28,杀掉那个魔术师,8.5,悬疑,安德烈·伯科夫斯基／阿格莱亚·塔拉索娃／丹尼拉·亚库舍夫,2022-11-19 08:00,https://p0.pipi.cn/mmdb/25bfd692ddd338923521f06035f337a1a059f.jpg?imageView2/1/w/218/h/300,俄罗斯 ,109,俄罗斯创新娱乐有限公司,99,304
29,了不起的盖茨比,8.5,剧情／爱情,莱昂纳多·迪卡普里奥／托比·马奎尔／凯瑞·穆里根,2013-08-30,https://p0.pipi.cn/mmdb/d2dad592b125bfe5bc06d695518aa6180df82.jpg?imageView2/1/w/218/h/300,"美国,澳大利亚 ",143,Bazmark Films,2768,8506
30,1980年代的爱情,8.5,剧情／爱情,芦芳生／杨采钰／李舒桐,2015-09-11,https://p0.pipi.cn/mmdb/d2dad592b12f2ad236cf3ee57fe14fa19a4af.jpg?imageView2/1/w/218/h/300,中国大陆 ,105,上海大盈影视文化传播有限公司,94,177
1,塔洛,8.5,剧情,西德尼玛／杨秀措／扎西,2017-08-01,https://p0.pipi.cn/mmdb/d2dad5927e10fa9ab402ff574deee7d4f6b85.jpg?imageView2/1/w/218/h/300,中国大陆 ,120,天画画天（北京）影业有限公司,暂无,116
2,斗龙战士之星印罗盘,8.5,动画／奇幻,,2016-06-01,https://p0.pipi.cn/mmdb/d2dad5927e10fa80778d33d92b6a3e53cbbd7.jpg?imageView2/1/w/218/h/300,中国大陆 ,75,天津百逸互娱动漫有限公司,563,619
3,灿烂这一刻,8.5,剧情／家庭,张敬轩／郝蕾／林雪,2017-11-24,https://p0.pipi.cn/mmdb/d2dad592b12f2a807716bd46c452c20909d78.jpg?imageView2/1/w/218/h/300,中国大陆 ,93,英皇（北京）影视文化传媒有限公司,36,44
4,我的诗篇,8.5,纪录片,老井／邬霞／吉克阿优,2017-05-01,https://p0.pipi.cn/mmdb/d2dad5927e10faddd2ecd893f0b7706f6970a.jpg?imageView2/1/w/218/h/300,中国大陆 ,104,大象微记录,暂无,320
5,猫狗武林,8.5,动画／奇幻／冒险／动作,迈克尔·塞拉／瑞奇·热维斯／武井乔治,2022-11-12 08:00,https://p0.pipi.cn/mmdb/25bfd692ddd5bf06d6cbae06048b67a0e810e.jpg?imageView2/1/w/218/h/300,"美国,英国 ",97,英国GFM动画,184,367
6,逆光飞翔,8.5,剧情／爱情,张榕容／黄裕翔／李烈,2013-06-08,https://p0.pipi.cn/mmdb/25bfd602d7cdddbe2ab5352e68f420482163f.jpg?imageView2/1/w/218/h/300,中国台湾 ,100,春光映画学者有限公司,122,871
7,内心引力,8.5,纪录片,庄崧冽／毛继鸿／钱小华,2017-06-10,https://p0.pipi.cn/mmdb/d2dad5927e10fad23607ac1ed1a04372c2d18.jpg?imageView2/1/w/218/h/300,中国大陆 ,94,宝马（中国）汽车贸易有限公司,29,142
8,反贪风暴5：最终章,8.4,犯罪／动作,古天乐／张智霖／郑嘉颖,2021-12-31 12:31,https://p0.pipi.cn/mmdb/fb7386028ea9232c951789eb430875905cb63.jpg?imageView2/1/w/218/h/300,"中国大陆,中国香港 ",95,上海鸣肇影视文化有限公司,33085,62895
9,黑豹,8.4,剧情／动作／科幻,查德维克·博斯曼／迈克尔·B·乔丹／露皮塔·尼永奥,2018-03-09,https://p0.pipi.cn/mmdb/d2dad5927e10faddd2cf3e4cc1761d8b63914.jpg?imageView2/1/w/218/h/300,美国 ,134,美国漫威影业公司,42295,66260
10,西游记之再世妖王,8.4,动画／奇幻／动作,边江／张磊／蔡海婷,2021-04-03,https://p0.pipi.cn/mmdb/d2dad5927e10fa7a35e19bee61016953ad92b.jpg?imageView2/1/w/218/h/300,中国大陆 ,95,星皓影业有限公司,4799,11455
11,长城,8.4,剧情／冒险／奇幻,马特·达蒙／景甜／佩德罗·帕斯卡,2016-12-16,https://p0.pipi.cn/mmdb/d2dad592b12f2a7e12030c11ea83ecdd70f19.jpg?imageView2/1/w/218/h/300,"中国大陆,美国 ",104,乐视影业（北京）有限公司,47136,117311
12,叶问3,8.4,动作／历史／传记,甄子丹／张晋／熊黛林,2016-03-04,https://p0.pipi.cn/mmdb/d2dad592b125bfaf3351ba1686167786aaccb.jpg?imageView2/1/w/218/h/300,中国大陆 ,110,天马电影出品（香港）有限公司,44231,76948
13,大鱼海棠,8.4,动画,季冠霖／苏尚卿／许魏洲,2016-07-08,https://p0.pipi.cn/mmdb/fb7386dd3389233ba3338fbde0992586adb23.jpg?imageView2/1/w/218/h/300,中国大陆 ,105,北京光线影业有限公司,165,22719
14,断网,8.4,犯罪／动作／剧情,郭富城／林家栋／任达华,2023-03-03 18:00,https://p0.pipi.cn/mmdb/fb7386028ea51b06d63139441771f2530aebb.jpg?imageView2/1/w/218/h/300,"中国大陆,中国香港 ",110,银都机构有限公司(摄制),4197,6488
15,外太空的莫扎特,8.4,奇幻／喜剧／家庭,黄渤／荣梓杉／莫扎特,2022-07-15 17:00,https://p0.pipi.cn/mmdb/fb7386028ea51bb8600faf93152545d6b5d48.jpg?imageView2/1/w/218/h/300,中国大陆 ,136,北京壹同传奇影视文化有限公司,11014,22396
16,穿过月亮的旅行,8.4,爱情／剧情,张子枫／胡先煦／仁科,2024-05-01 09:00,https://p0.pipi.cn/mmdb/54ecde878d3c7e8d33537c2d13a28e66fee41.jpg?imageView2/1/w/218/h/300,中国大陆 ,104,惠州友光影业有限公司,98,3694
